"year","year_rank","group_name","artist","song_name","id"
1959.0,48.0,"David Seville and The Chipmunks","David Seville and The Chipmunks","Alvin's Harmonica",353.0
1959.0,49.0,"Andy Williams","Andy Williams","Lonely Street",354.0
1959.0,50.0,"Ray Charles","Ray Charles","What'd I Say",355.0
1959.0,51.0,"Sarah Vaughan","Sarah Vaughan","Broken-hearted Melody",356.0
1959.0,52.0,"Franck Pourcel","Franck Pourcel","Only You",357.0
1959.0,53.0,"Billy Grammer","Billy Grammer","Gotta Travel On",358.0
1959.0,54.0,"Coasters","Coasters","Poison Ivy",359.0
1959.0,55.0,"Fabian","Fabian","Turn Me Loose",360.0
1959.0,56.0,"Jackie Wilson","Jackie Wilson","Lonely Teardrops",361.0
1959.0,57.0,"Andy Williams","Andy Williams","Hawaiian Wedding Song",362.0
1959.0,58.0,"Duane Eddy","Duane Eddy","Forty Miles Of Bad Road",363.0
1959.0,59.0,"Frankie Avalon","Frankie Avalon","Just Ask Your Heart",364.0
1959.0,60.0,"Travis and Bob","Travis and Bob","Tell Him No",365.0
1959.0,61.0,"Connie Francis","Connie Francis","Frankie",366.0
1959.0,62.0,"The Bell Notes","The Bell Notes","I've Had It",367.0
1959.0,63.0,"Lavern Baker","Lavern Baker","I Cried A Tear",368.0
1959.0,64.0,"Platters","Platters","Enchanted",369.0
1959.0,65.0,"Skyliners","Skyliners","Since I Don't Have You",370.0
1959.0,66.0,"Ray Anthony","Ray Anthony","Peter Gunn Theme",371.0
1959.0,67.0,"David Seville and The Chipmunks","David Seville and The Chipmunks","The Chipmunk Song",372.0
1959.0,68.0,"Fats Domino","Fats Domino","I Want To Walk You Home",373.0
1959.0,69.0,"Fiestas","Fiestas","So Fine",374.0
1959.0,70.0,"Frankie Avalon","Frankie Avalon","Bobby Sox To Stockings",375.0
1959.0,71.0,"Wink Martindale","Wink Martindale","Deck Of Cards",376.0
1959.0,72.0,"Clyde Mcphatter","Clyde Mcphatter","A Lover's Question",377.0
1959.0,73.0,"Flamingos","Flamingos","I Only Have Eyes For You",378.0
1959.0,74.0,"Ricky Nelson","Ricky Nelson","It's Late",379.0
1959.0,75.0,"Chris Barber's Jazz Band","Chris Barber's Jazz Band","Petite Fleur",380.0
1959.0,76.0,"Annette","Annette","Tall Paul",381.0
1959.0,77.0,"Kingston Trio","Kingston Trio","The Tijuana Jail",382.0
1959.0,78.0,"Ricky Nelson","Ricky Nelson","Just A Little Too Much",383.0
1959.0,79.0,"Jack Scott","Jack Scott","Goodbye Baby",384.0
1959.0,80.0,"Coasters","Coasters","Along Came Jones",385.0
1959.0,81.0,"Tommy Dee and Carol Kay","Tommy Dee","Three Stars",386.0
1959.0,81.0,"Tommy Dee and Carol Kay","Carol Kay","Three Stars",387.0
1959.0,82.0,"Frankie Avalon","Frankie Avalon","A Boy Without A Girl",388.0
1959.0,83.0,"Ricky Nelson","Ricky Nelson","Sweeter Than You",389.0
1959.0,84.0,"Skip and Flip","Skip and Flip","It Was I",390.0
1959.0,85.0,"Kathy Linden","Kathy Linden","Goodbye, Jimmy, Goodbye",391.0
1959.0,86.0,"Reg Owens Orch.","Reg Owens Orch.","Manhattan Spiritual",392.0
1959.0,87.0,"Brook Benton","Brook Benton","Endlessly",393.0
1959.0,88.0,"Guy Mitchell","Guy Mitchell","Heartaches By The Number",394.0
1959.0,89.0,"Frankie Ford","Frankie Ford","Sea Cruise",395.0
1959.0,90.0,"Jackie Wilson","Jackie Wilson","That's Why",396.0
1959.0,91.0,"Falcons","Falcons","You're So Fine",397.0
1959.0,92.0,"Bobby Rydell","Bobby Rydell","Kissin' Time",398.0
1959.0,93.0,"Elvis Presley","Elvis Presley","My Wish Came True",399.0
1959.0,94.0,"Ivo Robic","Ivo Robic","Morgen",400.0
1959.0,95.0,"Jan and Dean","Jan and Dean","Baby Talk",401.0
1959.0,96.0,"Preston Epps","Preston Epps","Bongo Rock",402.0
1959.0,97.0,"Everly Brothers","Everly Brothers","Take A Message To Mary",403.0
1959.0,98.0,"Mormon Tabernacle Choir","Mormon Tabernacle Choir","Battle Hymn Of The Republic",404.0
1959.0,99.0,"Ernie Fields Orchestra","Ernie Fields Orchestra","In The Mood",405.0
1959.0,100.0,"Paul Evans and The Curls","Paul Evans and The Curls","(Seven Little Girls) Sitting In The Back Seat",406.0
1960.0,1.0,"Percy Faith","Percy Faith","Theme From ""A Summer Place""",407.0
1960.0,2.0,"Jim Reeves","Jim Reeves","He'll Have To Go",408.0
1960.0,3.0,"Everly Brothers","Everly Brothers","Cathy's Clown",409.0
1960.0,4.0,"Johnny Preston","Johnny Preston","Running Bear",410.0
1960.0,5.0,"Mark Dinning","Mark Dinning","Teen Angel",411.0
1960.0,6.0,"Brenda Lee","Brenda Lee","I'm Sorry",412.0
1960.0,7.0,"Elvis Presley","Elvis Presley","It's Now Or Never",413.0
1960.0,8.0,"Jimmy Jones","Jimmy Jones","Handy Man",414.0
1960.0,9.0,"Elvis Presley","Elvis Presley","Stuck On You",415.0
1960.0,10.0,"Chubby Checker","Chubby Checker","The Twist",416.0
1960.0,11.0,"Connie Francis","Connie Francis","Everybody's Somebody's Fool",417.0
1960.0,12.0,"Bobby Rydell","Bobby Rydell","Wild One",418.0
1960.0,13.0,"Brothers Four","Brothers Four","Greenfields",419.0
1960.0,14.0,"Jack Scott","Jack Scott","What In The World's Come Over You",420.0
1960.0,15.0,"Marty Robbins","Marty Robbins","El Paso",421.0
1960.0,16.0,"Hollywood Argyles","Hollywood Argyles","Alley Oop",422.0
1960.0,17.0,"Connie Francis","Connie Francis","My Heart Has A Mind Of Its Own",423.0
1960.0,18.0,"Brenda Lee","Brenda Lee","Sweet Nothin's",424.0
1960.0,19.0,"Brian Hyland","Brian Hyland","Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini",425.0
1960.0,20.0,"Roy Orbison",,"Only The Lonely",426.0
1960.0,21.0,"Dion and The Belmonts","Dion and The Belmonts","Where Or When",427.0
1960.0,22.0,"Connie Stevens","Connie Stevens","Sixteen Reasons",428.0
1960.0,23.0,"Paul Anka","Paul Anka","Puppy Love",429.0
1960.0,24.0,"Frankie Avalon","Frankie Avalon","Why",430.0
1960.0,25.0,"Ventures","Ventures","Walk, Dont Run",431.0
1960.0,26.0,"Drifters","Drifters","Save The Last Dance For Me",432.0
1960.0,27.0,"Brook Benton and Dinah Washington","Brook Benton","Baby (You Got What It Takes)",433.0
1960.0,27.0,"Brook Benton and Dinah Washington","Dinah Washington","Baby (You Got What It Takes)",434.0
1960.0,28.0,"Johnny Horton","Johnny Horton","Sink The Bismark",435.0
1960.0,29.0,"Sam Cooke","Sam Cooke","Chain Gang",436.0
1960.0,30.0,"Everly Brothers","Everly Brothers","Let It Be Me",437.0
1960.0,31.0,"Jimmy Jones","Jimmy Jones","Good Timin'",438.0
1960.0,32.0,"Bobby Darin","Bobby Darin","Beyond The Sea",439.0
1960.0,33.0,"Jimmy Clanton","Jimmy Clanton","Go Jimmy Go",440.0
1960.0,34.0,"Jackie Wilson","Jackie Wilson","Night",441.0
1960.0,35.0,"Jack Scott","Jack Scott","Burning Bridges",442.0
1960.0,36.0,"Toni Fisher","Toni Fisher","The Big Hurt",443.0
1960.0,37.0,"Duane Eddy","Duane Eddy","Because They're Young",444.0
1960.0,38.0,"Conway Twitty","Conway Twitty","Lonely Blue Boy",445.0
1960.0,39.0,"Steve Lawrence","Steve Lawrence","Pretty Blue Eyes",446.0
1960.0,40.0,"Freddie Cannon","Freddie Cannon","Way Down Yonder In New Orleans",447.0
1960.0,41.0,"Anita Bryant","Anita Bryant","Paper Roses",448.0
1960.0,42.0,"Larry Verne","Larry Verne","Mr. Custer",449.0
1960.0,43.0,"Brenda Lee","Brenda Lee","I Want To Be Wanted",450.0
1960.0,44.0,"Fendermen","Fendermen","Mule Skinner Blues",451.0
1960.0,45.0,"Johnny Preston","Johnny Preston","Cradle Of Love",452.0
1960.0,46.0,"Marv Johnson","Marv Johnson","You've Got What It Takes",453.0
1960.0,47.0,"Hank Locklin","Hank Locklin","Please Help Me, I'm Falling",454.0
1960.0,48.0,"Ron Holden","Ron Holden","Love You So",455.0
1960.0,49.0,"Hank Ballard and The Midnighters","Hank Ballard and The Midnighters","Finger Poppin' Time",456.0
1960.0,50.0,"Platters","Platters","Harbor Lights",457.0
1960.0,51.0,"Billy Bland","Billy Bland","Let The Little Girl Dance",458.0
1960.0,52.0,"Jeanne Black","Jeanne Black","He'll Have To Stay",459.0
1960.0,53.0,"Ferrante and Teicher","Ferrante and Teicher","Theme From The Apartment",460.0
1960.0,54.0,"Bobby Rydell","Bobby Rydell","Volare (Nel Blu Dipinto Di Blu)",461.0
1960.0,55.0,"Jimmy Charles","Jimmy Charles","A Million To One",462.0
1960.0,56.0,"Andy Williams","Andy Williams","The Village Of St. Bernadette",463.0
1960.0,57.0,"The Browns","The Browns","The Old Lamplighter",464.0
1960.0,58.0,"Bill Black's Combo","Bill Black's Combo","White Silver Sands",465.0
1960.0,59.0,"Bobby Vee","Bobby Vee","Devil Or Angel",466.0
1960.0,60.0,"Four Preps","Four Preps","Down By The Station",467.0
1960.0,61.0,"Little Dippers","Little Dippers","Forever",468.0
1960.0,62.0,"Safaris and The Phantom's Band","Safaris and The Phantom's Band","Image Of A Girl",469.0
1960.0,63.0,"Brook Benton","Brook Benton","Kiddio",470.0
1960.0,64.0,"Donnie Brooks","Donnie Brooks","Mission Bell",471.0
1960.0,65.0,"Marv Johnson","Marv Johnson","I Love The Way You Love",472.0
1960.0,66.0,"Paul Anka","Paul Anka","It's Time To Cry",473.0
1960.0,67.0,"Ray Peterson","Ray Peterson","Tell Laura I Love Her",474.0
1960.0,68.0,"Connie Francis","Connie Francis","Mama",475.0
1960.0,69.0,"Steve Lawrence","Steve Lawrence","Footsteps",476.0
1960.0,70.0,"Everly Brothers","Everly Brothers","So Sad",477.0
1960.0,71.0,"Brenda Lee","Brenda Lee","That's All You Gotta Do",478.0
1960.0,72.0,"Fats Domino","Fats Domino","Walking To New Orleans",479.0
1960.0,73.0,"Connie Francis","Connie Francis","Among My Souvenirs",480.0
1960.0,74.0,"Bobby Rydell","Bobby Rydell","Swingin' School",481.0
1960.0,75.0,"Dinah Washington and Brook Benton","Dinah Washington","A Rockin' Good Way",482.0
1960.0,75.0,"Dinah Washington and Brook Benton","Brook Benton","A Rockin' Good Way",483.0
1960.0,76.0,"Neil Sedaka","Neil Sedaka","Stairway To Heaven",484.0
1960.0,77.0,"Paul Anka","Paul Anka","My Home Town",485.0
1960.0,78.0,"Ray Charles","Ray Charles","Georgia On My Mind",486.0
1960.0,79.0,"Skip and Flip","Skip and Flip","Cherry Pie",487.0
1960.0,80.0,"Sam Cooke","Sam Cooke","Wonderful World",488.0
1960.0,81.0,"Spencer Ross","Spencer Ross","Tracy's Theme",489.0
1960.0,82.0,"Lloyd Price","Lloyd Price","Lady Luck",490.0
1960.0,83.0,"Crests","Crests","Step By Step",491.0
1960.0,84.0,"Paul Evans","Paul Evans","Happy-Go-Lucky Me",492.0
1960.0,85.0,"Ricky Nelson","Ricky Nelson","Young Emotions",493.0
1960.0,86.0,"Johnny Burnette","Johnny Burnette","Dreamin'",494.0
1960.0,87.0,"Johnny Tillotson","Johnny Tillotson","Poetry In Motion",495.0
1960.0,88.0,"Annette","Annette","O Dio Mio",496.0
1960.0,89.0,"Joe Jones","Joe Jones","You Talk Too Much",497.0
1960.0,90.0,"Johnny and The Hurricanes","Johnny and The Hurricanes","Beatnik Fly",498.0
1960.0,91.0,"Everly Brothers","Everly Brothers","When Will I Be Loved",499.0
1960.0,92.0,"Bob Luman","Bob Luman","Let's Think About Livin'",500.0
1960.0,93.0,"Guy Mitchell","Guy Mitchell","Heartaches By The Number",501.0
1960.0,94.0,"Anita Bryant","Anita Bryant","In My Little Corner Of The World",502.0
1960.0,95.0,"Jackie Wilson","Jackie Wilson","Doggin' Around",503.0
1960.0,96.0,"Bobby Rydell","Bobby Rydell","Little Bitty Girl",504.0
1960.0,97.0,"Barret Strong","Barret Strong","Money",505.0
1960.0,98.0,"Maurice Williams","Maurice Williams","Stay",506.0
1960.0,99.0,"Charlie Rich","Charlie Rich","Lonely Weekends",507.0
1960.0,100.0,"Larry Hall","Larry Hall","Sandy",508.0
1961.0,1.0,"Bobby Lewis","Bobby Lewis","Tossin' And Turnin'",509.0
1961.0,2.0,"Patsy Cline","Patsy Cline","I Fall To Pieces",510.0
1961.0,3.0,"Highwaymen","Highwaymen","Michael",511.0
1961.0,4.0,"Roy Orbison","Roy Orbison","Cryin'",512.0
1961.0,5.0,"Del Shannon","Del Shannon","Runaway",513.0
1961.0,6.0,"Jive Five","Jive Five","My True Story",514.0
1961.0,7.0,"Chubby Checker","Chubby Checker","Pony Time",515.0
1961.0,8.0,"String-a-longs","String-a-longs","Wheels",516.0
1961.0,9.0,"Dee Clark","Dee Clark","Raindrops",517.0
1961.0,10.0,"Joe Dowell","Joe Dowell","Wooden Heart (Muss I Denn)",518.0
1961.0,11.0,"Lawrence Welk","Lawrence Welk","Calcutta",519.0
1961.0,12.0,"Bobby Vee","Bobby Vee","Take Good Care Of My Baby",520.0
1961.0,13.0,"Roy Orbison","Roy Orbison","Running Scared",521.0
1961.0,14.0,"Shirelles","Shirelles","Dedicated To The One I Love",522.0
1961.0,15.0,"Mar-Keys","Mar-Keys","Last Night",523.0
1961.0,16.0,"Shirelles","Shirelles","Will You Love Me Tomorrow",524.0
1961.0,17.0,"Ferrante and Teicher","Ferrante and Teicher","Exodus",525.0
1961.0,18.0,"Connie Francis","Connie Francis",,526.0
1961.0,19.0,"Ray Charles","Ray Charles","Hit The Road Jack",527.0
1961.0,20.0,"Sue Thompson","Sue Thompson","Sad Movies (Make Me Cry)",528.0
1961.0,21.0,"Ernie K-Doe","Ernie K-Doe","Mother-In-Law",529.0
1961.0,22.0,"Dovells","Dovells","Bristol Stomp",530.0
1961.0,23.0,"Ricky Nelson","Ricky Nelson","Travelin' Man",531.0
1961.0,24.0,"Miracles","Miracles","Shop Around",532.0
1961.0,25.0,"Brook Benton","Brook Benton","The Boll Weevil Song",533.0
1961.0,26.0,"Gene Mcdaniels","Gene Mcdaniels","A Hundred Pounds Of Clay",534.0
1961.0,27.0,"Dick and Deedee","Dick and Deedee","The Mountain's High",535.0
1961.0,28.0,"Marty Robbins","Marty Robbins","Don't Worry",536.0
1961.0,29.0,"Floyd Cramer","Floyd Cramer","On The Rebound",537.0
1961.0,30.0,"Steve Lawrence","Steve Lawrence","Portrait Of My Love",538.0
1961.0,31.0,"Gary","Gary","Quarter To Three",539.0
1961.0,32.0,"Barry Mann","Barry Mann","Who Put The Bomp (In The Bomp, Bomp, Bomp)",540.0
1961.0,33.0,"Neil Sedaka","Neil Sedaka","Calendar Girl",541.0
1961.0,34.0,"Chris Kenner","Chris Kenner","I Like It Like That",542.0
1961.0,35.0,"Jorgen Ingmann","Jorgen Ingmann","Apache",543.0
1961.0,36.0,"Linda Scott","Linda Scott","Don't Bet Money Honey",544.0
1961.0,37.0,"Johnny Tillotson","Johnny Tillotson","Without You",545.0
1961.0,38.0,"Ferlin Husky","Ferlin Husky","Wings Of A Dove",546.0
1961.0,39.0,"Elvis Presley","Elvis Presley","Little Sister",547.0
1961.0,40.0,"Marcels","Marcels","Blue Moon",548.0
1961.0,41.0,"Shep and The Limelites","Shep and The Limelites","Daddy's Home",549.0
1961.0,42.0,"Troy Shondell","Troy Shondell","This Time",550.0
1961.0,43.0,"Clarence ""Frog Man"" Henry","Clarence ""Frog Man"" Henry","I Don't Know Why But I Do",551.0
1961.0,44.0,"Kokomo","Kokomo","Asia Minor",552.0
1961.0,45.0,"Faron Young","Faron Young","Hello Walls",553.0
1961.0,46.0,"Dion","Dion","Runaround Sue",554.0
1961.0,47.0,"Arthur Lyman","Arthur Lyman","Yellow Bird",555.0
1961.0,48.0,"Timi Yuro","Timi Yuro","Hurt",556.0
1961.0,49.0,"Ricky Nelson","Ricky Nelson","Hello Mary Lou",557.0
1961.0,50.0,"Capris","Capris","There's A Moon Out Tonight",558.0
1961.0,51.0,"Elvis Presley","Elvis Presley","Surrender",559.0
1961.0,52.0,"Paris Sisters","Paris Sisters","I Love How You Love Me",560.0
1961.0,53.0,"Lee Dorsey","Lee Dorsey","Ya Ya",561.0
1961.0,54.0,"Gary","Gary","School Is Out",562.0
1961.0,55.0,"Bob Moore","Bob Moore","Mexico",563.0
1961.0,56.0,"Ral Donner","Ral Donner","You Don't Know What You've Got (Until You Lose It)",564.0
1961.0,57.0,"Everly Brothers","Everly Brothers","Walk Right Back",565.0
1961.0,58.0,"Lettermen","Lettermen","The Way You Look Tonight",566.0
1961.0,59.0,"Pat Boone","Pat Boone","Moody River",567.0
1961.0,60.0,"Ray Charles","Ray Charles","One Mint Julep",568.0
1961.0,61.0,"Adam Wade","Adam Wade","Take Good Care Of Her",569.0
1961.0,62.0,"Carla Thomas","Carla Thomas","Gee Whiz (Look At His Eyes)",570.0
1961.0,63.0,"Ben E. King","Ben E. King","Stand By Me",571.0
1961.0,64.0,"Ben E. King","Ben E. King","Spanish Harlem",572.0
1961.0,65.0,"Ike and Tina Turner","Ike and Tina Turner","It's Gonna Work Out Fine",573.0
1961.0,66.0,"Echoes","Echoes","Baby Blue",574.0
1961.0,67.0,"Buzz Clifford","Buzz Clifford","Baby Sittin' Boogie",575.0
1961.0,68.0,"Del Shannon","Del Shannon","Hats Off To Larry",576.0
1961.0,69.0,"Caesar and The Romans","Caesar and The Romans","Those Oldies But Goodies",577.0
1961.0,70.0,"Chubby Checker","Chubby Checker","The Fly",578.0
1961.0,71.0,"Elvis Presley","Elvis Presley","(Marie's The Name) His Latest Flame",579.0
1961.0,72.0,"Bert Kaempfert and His Orch.","Bert Kaempfert and His Orch.","Wonderland By Night",580.0
1961.0,73.0,"Tony Orlando","Tony Orlando","Bless You",581.0
1961.0,74.0,"Linda Scott","Linda Scott","I've Told Every Little Star",582.0
1961.0,75.0,"Bobby Lewis","Bobby Lewis","One Track Mind",583.0
1961.0,76.0,"Rosie and The Originals","Rosie and The Originals","Angel Baby",584.0
1961.0,77.0,"Curtis Lee","Curtis Lee","Pretty Little Angel Eyes",585.0
1961.0,78.0,"Brook Benton","Brook Benton","Think Twice",586.0
1961.0,79.0,"Lonnie Donegan","Lonnie Donegan","Does Your Chewing Gum Lose Its Flavor (On The Bedpost Overnight)",587.0
1961.0,80.0,"Connie Francis","Connie Francis","Breakin' In A Brand New Broken Heart",588.0
1961.0,81.0,"Shirelles","Shirelles","Mama Said",589.0
1961.0,82.0,"Fats Domino","Fats Domino","Let The Four Winds Blow",590.0
1961.0,83.0,"Adam Wade","Adam Wade","The Writing On The Wall",591.0
1961.0,84.0,"Matt Monroe","Matt Monroe","My Kind Of Girl",592.0
1961.0,85.0,"Paul Anka",,"Tonight My Love, Tonight",593.0
1961.0,86.0,"Jimmy Dean","Jimmy Dean","Big Bad John",594.0
1961.0,87.0,"Bobby Rydell","Bobby Rydell","Good Time Baby",595.0
1961.0,88.0,"Floyd Cramer","Floyd Cramer","San Antonio Rose",596.0
1961.0,89.0,"Bobby Vee","Bobby Vee","Rubber Ball",597.0
1961.0,90.0,"Ray Peterson","Ray Peterson","Missing You",598.0
1961.0,91.0,"Brenda Lee","Brenda Lee","Dum Dum",599.0
1961.0,92.0,"Eddie Hodges","Eddie Hodges","I'm Gonna Knock On Your Door",600.0
1961.0,93.0,"Brenda Lee","Brenda Lee","You Can Depend On Me",601.0
1961.0,94.0,"Chubby Checker","Chubby Checker","Let's Twist Again",602.0
1961.0,95.0,"Dave Brubeck","Dave Brubeck","Take Five",603.0
1961.0,96.0,"Elvis Presley","Elvis Presley","Are You Lonesome Tonight",604.0
1961.0,97.0,"Don Gibson","Don Gibson","Sea Of Heartbreak",605.0
1961.0,98.0,"Four Preps","Four Preps","More Money For You And Me Medley",606.0
1961.0,99.0,"Bobby Darin","Bobby Darin","You Must Have Been A Beautiful Baby",607.0
1961.0,100.0,"Drifters","Drifters","Please Stay",608.0
1962.0,1.0,"Mr. Acker Bilk","Mr. Acker Bilk","Stranger On The Shore",609.0
1962.0,2.0,"Ray Charles","Ray Charles","I Can't Stop Loving You",610.0
1962.0,3.0,"Dee Dee Sharp","Dee Dee Sharp","Mashed Potato Time",611.0
1962.0,4.0,"Bobby Vinton","Bobby Vinton","Roses Are Red",612.0
1962.0,5.0,"David Rose","David Rose","The Stripper",613.0
1962.0,6.0,"Shelley Fabares","Shelley Fabares","Johnny Angel",614.0
1962.0,7.0,"Little Eva","Little Eva","The Loco-Motion",615.0
1962.0,8.0,"Sensations","Sensations","Let Me In",616.0
1962.0,9.0,"Chubby Checker","Chubby Checker","The Twist",617.0
1962.0,10.0,"Shirelles","Shirelles","Soldier Boy",618.0
1962.0,11.0,"Bruce Channel","Bruce Channel","Hey! Baby",619.0
1962.0,12.0,"Dion","Dion","The Wanderer",620.0
1962.0,13.0,"Gene Chandler","Gene Chandler","Duke Of Earl",621.0
1962.0,14.0,"Freddy Cannon","Freddy Cannon","Palisades Park",622.0
1962.0,15.0,"Neil Sedaka","Neil Sedaka","Breaking Up Is Hard To Do",623.0
1962.0,16.0,"Claude King","Claude King","Wolverton Mountain",624.0
1962.0,17.0,"Chubby Checker","Chubby Checker","Slow Twistin'",625.0
1962.0,18.0,"Johnny Tillotson","Johnny Tillotson","It Keeps Right On a-Hurtin'",626.0
1962.0,19.0,"Mary Wells","Mary Wells","The One Who Really Loves You",627.0
1962.0,20.0,"Elvis Presley","Elvis Presley","Good Luck Charm",628.0
1962.0,21.0,"Kenny Ball","Kenny Ball","Midnight In Moscow",629.0
1962.0,22.0,"Tommy Roe","Tommy Roe","Sheila",630.0
1962.0,23.0,"Sam Cooke","Sam Cooke","Twistin' The Night Away",631.0
1962.0,24.0,"Orlons","Orlons","Wah-Watusi",632.0
1962.0,25.0,"Joey Dee and The Starlighters","Joey Dee and The Starlighters","Peppermint Twist",633.0
1962.0,26.0,"Brenda Lee","Brenda Lee","Break It To Me Gently",634.0
1962.0,27.0,"Marvelettes","Marvelettes","Playboy",635.0
1962.0,28.0,"Nat King Cole","Nat King Cole","Ramblin' Rose",636.0
1962.0,29.0,"Brian Hyland","Brian Hyland","Sealed With A Kiss",637.0
1962.0,30.0,"Jay and The Americans","Jay and The Americans","She Cried",638.0
1962.0,31.0,"Connie Francis","Connie Francis","Don't Break The Heart That Loves You",639.0
1962.0,32.0,"Gary U.S. Bonds","Gary U.S. Bonds","Dear Lady Twist",640.0
1962.0,33.0,"Sue Thompson","Sue Thompson","Norman",641.0
1962.0,34.0,"Ketty Lester","Ketty Lester","Love Letters",642.0
1962.0,35.0,"Claudine Clark","Claudine Clark","Party Lights",643.0
1962.0,36.0,"Highwaymen","Highwaymen","Cotton Fields",644.0
1962.0,37.0,"Bent Fabric","Bent Fabric","Alley Cat",645.0
1962.0,38.0,"The Isley Brothers","The Isley Brothers","Twist And Shout",646.0
1962.0,39.0,"Richard Chamberlain","Richard Chamberlain","Theme From Dr. Kildare",647.0
1962.0,40.0,"Ace Cannon","Ace Cannon","Tuff",648.0
1962.0,41.0,"Clyde Mcphatter","Clyde Mcphatter","Lover, Please",649.0
1962.0,42.0,"Barbara George","Barbara George","I Know",650.0
